500 locations,800 locations,1000 locations,1500 locations
4.34329201314041,4.5769960149661,4.80621164050322,5.04555750013594
5.76146419541667,6.03856047520275,6.22365163565805,6.27524044037123
5.22228436426819,5.49312366635493,5.69514365597112,5.91528801475425
4.78755221463848,5.13810618691931,5.21285170924738,5.45679163349814
5.54027660596901,5.89373479211082,6.07719915363657,6.2988358125843
5.43009685108474,5.80117762535848,5.97571589137901,6.10407217735576
5.04853876033011,5.33523918924225,5.51543768599442,5.65781052137492
4.82624850685359,5.06546881777926,5.19116220813528,5.38732598264389
5.07719433747705,5.28766394645615,5.48403055822375,5.70442470032349
5.81136740890081,6.19141721621914,6.45999213595017,6.72750710442836
5.44309584911282,5.64116509547097,5.86949634270827,6.16000057015816
5.32637880876455,5.63504472249811,5.85577349521424,6.12961551110744
5.27204478851096,5.61487970433138,5.81108875693624,6.079551268565
4.93948949608224,5.23505989365167,5.3857683907877,5.6578795243991
5.2309449458604,5.63440423436325,5.87247476165403,6.11823571067703
5.54521067454696,5.79897002743534,6.01075917307863,6.29214804933177
5.41494401621391,5.74412836875056,5.8998262229836,6.12924245619462
5.06087276572033,5.35999205256726,5.53023384235752,5.803222370743
5.38820122188055,5.70174678428302,5.89513856530301,6.16742087498353
5.03232720693363,5.3064893351707,5.55562380802765,5.88043538851604
4.86917950547802,5.06466600040998,5.11693297512162,5.50347438077718
4.69051697760594,4.93325622647976,5.1195938837275,5.38012163632563
4.8938180421821,5.11232977573963,5.27475716271138,5.50588532402766
4.42837250291402,4.60352638893652,4.78686960649881,5.02624557744795
5.1189439546501,5.28376620941968,5.55855917562546,5.74194425909658
4.46761860848552,4.78342244070043,4.9209583301058,5.17531223452792
6.63369297034415,6.42199676336564,6.65301235583146,6.8280774781426
5.28725423215249,5.67183315410568,5.81437320252755,6.15607176558005
5.65934555494875,5.94317308738799,6.1078084309143,6.44339001139456
5.23036838968135,5.54128518517235,5.64019539469973,6.07070580595541
4.53615027494708,4.75556837998278,4.86270485968283,5.07072264241643
5.33827450114359,5.40468799574181,5.5768935910079,5.734730032233
6.08745797779671,6.22740850782553,6.43336873182177,6.61404506804623
5.74680191087455,5.84597867239436,5.81738582465058,6.2279616894916
5.64770246313272,5.75396016019999,5.79788047354096,5.96790923322355
5.09495222998024,5.1507464058424,5.26351504655435,5.46579957624505
