500 locations,800 locations,1000 locations,1500 locations
4.89473576498187,5.20941697834943,5.17977756882555,5.40602403377497
5.221295621482,5.61654587065772,5.54955720139701,5.61568738842653
6.27695627295793,6.69382894332974,6.56450509144868,6.76083065614114
5.53188732799355,5.89112269306864,5.88268294697942,6.1396156997034
5.35490447864961,5.71326474889424,5.83741856024794,6.05464250668416
5.42377661202216,5.81123399001897,5.78867944450408,5.90864533695873
5.18301080484945,5.51806453685682,5.64267393635175,5.66757919919354
5.42348228349188,5.87823981299695,6.01454080512315,5.95454402204764
5.53415053117858,5.85394989603558,6.01302973394612,6.10366733987917
5.59344927561261,6.08286029433194,6.05244910311027,6.18143463238293
5.19628388338061,5.55821976492671,5.62533224191505,5.75032756285456
5.39270996033542,5.86356128847449,5.81200980858587,6.05839193048758
5.23747423076144,5.7467140946211,5.67162530404022,5.89666289717583
4.63104956543769,5.06978461966997,5.08829557856471,5.46705719006564
4.65919214422324,5.05883944468048,5.13937078791465,5.33586084074831
4.95472026285306,5.32352511008625,5.35537687507137,5.43411298918154
4.33237936855736,4.75149942721589,4.75744851586435,4.84686378821258
5.13682956408961,5.57970871322794,5.57026285691924,5.74897072781187
4.33557681088347,5.06858884968178,5.11749451511434,5.2202858916554
6.23309413181326,6.65860779956276,6.35776963836743,6.40504167324082
5.19591109738547,5.89010303089723,5.81905999499593,6.06039332424519
5.53897030593883,6.13999122215074,6.22916371831305,6.40119909672558
5.06102497478092,5.700343335175,5.76114894325123,6.00712233798015
4.72903080434008,4.95921441294434,4.97919962717834,5.01253065214488
5.32792393831988,5.57119482467976,5.63399688063633,5.68525052307674
5.59176925964094,6.25967186583645,6.1975830256498,6.53954891768294
4.89653309103178,5.59591495800904,5.536167868232,5.82805665791978
5.67059540502873,5.84090198807887,6.00790317528284,6.0186905938431
5.01093230726862,5.38517930970318,5.39354643859551,5.39911987469523
